rank,TeamName,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt
47,South Carolina,SEC,26-7,114.37510350584927,43,98.88744080202855,57,0.8420104653461371,47,26.547557583113694,7.452442416886306,13,5,13-5,0.6364324105741566,0.4038254640422586,0.7843030873909338,0.6416827319247936,0.4038254640422586,0.7843030873909338,0.7179302434876998,0.8757107488621908,109.27554157861293,102.22512444360403,109.3924970185193,102.14658007192448,115.49455157113307,97.7492484576618,118.92235815356113,102.66413222795613,0.8443020276600793,11,0.14782777154990645,1261.0,1238.0,1163.4125,1.0838803949587958,1.0641109666605784,0,0.7222222222222222,4.746550252828285,12,1,62.999217603268306
48,Utah,P12,19-14,112.85488100247152,56,97.58081292569875,32,0.8418890848819415,48,19.780618872309628,14.219381127690372,9,11,9-11,0.7027307341411775,0.5996028320364969,0.7550181220801419,0.7017284006668428,0.5996028320364969,0.7550181220801419,0.6967364643857175,0.7177705399802253,110.72204641215095,100.42833975929304,110.60618835426177,100.42923087998139,112.55799698170874,99.98494462152328,123.35097491726069,110.0741515815132,0.7874486038637207,13,-0.027232714077259468,1541.0,1515.0,1435.1625000000001,1.073746004372327,1.0556295889838259,0,0.45,-1.0513399563994081,69,245,69.66913134582018
49,Drake,MVC,28-6,114.8431351637426,38,100.15874719083,82,0.8282569109844549,49,28.448686600016398,6.551313399983602,16,4,16-4,0.5307747898669172,0.4127189116877626,0.5732944274087186,0.5400558162858863,0.4127189116877626,0.5732944274087186,0.8326310939903617,0.8906191930117273,106.59810612311865,104.41431178538893,106.77987475109516,104.1848277544724,116.82076139789436,101.01071855738569,110.89278268633436,85.41307773128872,0.9526753448840682,4,0.06744943392604186,1635.0,1444.0,1421.3125000000002,1.1503451915043312,1.0159623587353237,0,0.8,1.6662185643883212,32,48,67.76841794297478
50,Iowa,B10,18-14,119.06848814491528,17,103.8618178742684,147,0.8279733331948351,50,18.68930018598072,14.310699814019278,10,10,10-10,0.7076883304448269,0.48761228783503835,0.8209366783877534,0.7088269171623703,0.48761228783503835,0.8209366783877534,0.6616082100012917,0.7745764215712757,111.65595562920892,100.6465959875313,111.49745514999164,100.53428871981865,120.37399641336992,105.00773443162294,122.32597613228523,107.88108886398582,0.8092413199607209,14,0.010408487749786643,1582.0,1610.0,1410.6625,1.121458888997191,1.1413077188909466,0,0.5,-0.35909211063685276,60,150,71.60646816655105
51,Seton Hall,BE,20-12,111.60860105737021,68,97.71328164815887,35,0.8218668625899499,51,20.76769131144203,12.232308688557971,13,7,13-7,0.6777001004203059,0.4819842490738297,0.7730146248430211,0.6769549837014407,0.4819842490738297,0.7730146248430211,0.6791589720043288,0.8431625755515579,110.87133881615456,100.96328378159455,110.8196311323028,101.0347252065122,112.36527710416178,94.52641031963961,119.3755426789613,105.27014427340299,0.8093915863500664,16,0.056721537998896454,1425.0,1391.0,1352.275,1.0537797415466528,1.0286369266606274,0,0.65,0.9506318720001592,45,66,66.02334540100932
52,Florida Atlantic,Amer,25-8,117.27820314611466,23,102.97101682623689,134,0.8170018956703808,52,25.39650412469495,8.603495875305052,14,4,14-4,0.6111492657024157,0.6186333412136524,0.605436827369667,0.6188129973151254,0.6186333412136524,0.605436827369667,0.7888822332180774,0.7597568767606027,108.37391106204353,103.28298222703009,108.63277764311904,103.16262039338747,117.71093810939986,106.20265156310437,146.97933878811222,118.42357091811535,0.9230323298756469,4,0.07242498629132088,1492.0,1357.0,1263.55,1.1808001266273596,1.0739582921134898,0,0.7777777777777778,1.2489796806894824,40,37,67.91323958010769
53,Butler,BE,18-14,112.36006721451847,63,98.67003476124393,51,0.8167024350484101,53,18.713330186697373,14.286669813302629,9,11,9-11,0.677994179025901,0.4931219198079568,0.7735335077125269,0.6788775957571023,0.4931219198079568,0.7735335077125269,0.6759423535739721,0.8070147717910667,111.04382173741793,100.62523069422618,111.08953889086862,100.73708302008393,112.87125802448382,99.93572647733963,122.54477622068498,109.08861419924908,0.7921005031305915,16,0.00689705448576694,1468.0,1512.0,1393.1125,1.0537555294349883,1.085339482633312,0,0.45,-0.8634913399340018,66,157,68.39635302640626
54,Virginia Tech,ACC,18-14,115.97594009761211,29,101.85017891963236,112,0.8166207473920467,54,18.722651226923915,14.277348773076085,10,10,10-10,0.6692318974895625,0.5387699606168265,0.737588212799761,0.670085712870173,0.5387699606168265,0.737588212799761,0.7175850894026986,0.7423756425888896,109.06017918353322,101.00410842934514,108.95031872530895,100.91461291976965,116.8598674621829,103.609771480847,128.6269845408169,116.6678852957992,0.7544023253230666,10,-0.03415653665013896,1508.0,1483.0,1362.125,1.1070936955125263,1.088740020189043,0,0.5,-2.225614516963047,78,259,67.45020232708325
55,Providence,BE,21-13,108.47810831156366,115,95.34899086444906,20,0.8151086904179116,55,21.735307327613594,13.264692672386406,10,10,10-10,0.6788375971206171,0.4798617196927424,0.7736935440228787,0.6789147651729474,0.4798617196927424,0.7736935440228787,0.6797425129079198,0.8481151387935764,111.461350869344,101.4318327640345,111.42953130437499,101.48472983006067,109.20695472929373,97.51112953923538,114.45325427272385,99.68411049714275,0.8304531424476667,17,0.056991909353360626,1436.0,1438.0,1375.4125,1.0440504212372652,1.0455045304590442,0,0.5,0.7574185352847729,49,64,67.78676444044592
56,Oregon,P12,23-11,113.2520265358173,54,99.55461580614111,73,0.8149433365080027,56,23.452442416886306,11.547557583113694,12,8,12-8,0.6882698210206819,0.5051764697824903,0.7635540326722466,0.6926624108587852,0.5051764697824903,0.7635540326722466,0.7161275745131099,0.8575554046153528,110.05306481842173,100.87495599829047,110.17655163807126,100.81816984981833,115.494957329561,101.38079793651967,128.7098888383002,110.71589575700968,0.849645778309507,10,0.08096018893039614,1482.0,1470.0,1360.2875000000001,1.0894755704216939,1.0806539058838665,0,0.6,1.428973489911467,36,28,67.1276124335931
57,Virginia,ACC,23-10,104.59800834927118,190,91.96052249990184,5,0.8146932323139199,57,23.44457034230894,10.555429657691061,13,7,13-7,0.6577215785550219,0.4942046452490089,0.7363901140248895,0.6632586653335537,0.4942046452490089,0.7363901140248895,0.7390271175004388,0.825992618520491,110.06795491591683,102.74971785452539,110.1776073676288,102.61381746973018,106.45988647592007,94.40606441466043,98.49391260904541,102.24117405222358,0.3942679725345442,8,0.07667967711848411,1250.0,1241.0,1231.75,1.0148163182463974,1.0075096407550233,0,0.65,1.2430581669847671,41,31,59.99332484099426
58,Utah St.,MWC,27-6,114.14111297850184,44,100.36811903746448,87,0.8143905542118011,58,27.3980298401805,6.601970159819501,14,4,14-4,0.5720749917119139,0.4459951772864873,0.6581871177036155,0.5808091864060687,0.4459951772864873,0.6581871177036155,0.7821750783222677,0.8722337074910876,108.04155501914927,102.72987252554583,108.24256384125138,102.55406577566232,116.80267718271143,101.32197021965665,116.04068804454755,104.83010376328386,0.7628554957192875,9,0.13548874837145708,1419.0,1304.0,1242.0,1.142512077294686,1.0499194847020934,0,0.7777777777777778,3.336343471383004,17,3,68.50975475685487
59,UCF,B12,17-15,106.53900019767701,151,93.99186500695396,15,0.808606849009318,59,17.74086602677558,15.259133973224419,7,11,7-11,0.6706619740408127,0.37683821589678795,0.8528562582670716,0.6705165001116539,0.37683821589678795,0.8528562582670716,0.6920751600899941,0.9147039622961595,110.13716655188715,100.95168235120582,110.07110467635988,100.9735825041512,107.02715405009414,94.36072680630751,111.76694799421665,99.53595892069454,0.7913057932118441,14,-0.03353012442253178,1196.0,1240.0,1208.2624999999998,0.9898511292041259,1.026267057034378,0,0.3888888888888889,-2.426869916653083,80,257,68.42503248858519
60,Bradley,MVC,22-11,111.79568990418767,66,98.79405605499579,55,0.8056218563541968,60,22.720982241566002,11.279017758433998,13,7,13-7,0.5589031494519336,0.5067037606546916,0.5789793830549945,0.5625778340944398,0.5067037606546916,0.5789793830549945,0.8379018058571241,0.8687152768670373,106.57824036324696,103.23442775598619,106.48361833180938,103.03771737058418,115.07770676289938,100.793954860775,112.87493558121632,103.19794439601594,0.7370636624102198,3,-0.058233170337421925,1535.0,1364.0,1344.2750000000003,1.1418794517490838,1.0146733369288277,0,0.65,-3.392021939390833,89,303,66.21556942396822
61,Washington,P12,17-15,114.39218208744794,42,101.19394750138132,99,0.803738906393443,61,17,15,9,11,9-11,0.6986089872520044,0.613531881307706,0.7418408690443934,0.6986089872520044,0.613531881307706,0.7418408690443934,0.7312198900395055,0.7918010493708132,109.89065885577013,100.75781632601374,109.89065885577013,100.75781632601374,115.52520447086788,102.43034342545741,134.59346929295108,119.63147126598959,0.7949774781351023,9,-0.05715801236063789,1592.0,1569.0,1458.9,1.0912331208444719,1.0754678182192061,0,0.45,-3.5948346727354874,92,300,71.0613150356578
62,Xavier,BE,16-17,111.38324885292985,71,98.6909090404695,52,0.8008024566965928,62,16.413577727700186,17.586422272299814,9,11,9-11,0.7240935868615641,0.6004167663269965,0.7751282279278975,0.7265816010445919,0.6004167663269965,0.7751282279278975,0.6280213391821402,0.7272634370549472,112.42932467196262,99.650235738314,112.38857892843075,99.60057942768341,113.50766986590705,100.94604665750161,117.7785114385938,103.40613801181036,0.817070932505041,17,-0.013103056853328021,1528.0,1532.0,1415.1875000000005,1.0797155853906282,1.082542065980656,0,0.45,-2.076269900950017,77,213,70.91873983314919
63,North Carolina St.,ACC,22-14,114.00005040818198,47,101.15804180274932,98,0.7980934136060922,63,22.340304603841066,14.659695396158932,9,11,9-11,0.6690550742411561,0.41859703587314284,0.7812912094311912,0.6748795818370474,0.41859703587314284,0.7812912094311912,0.706463599291543,0.8375757336700669,109.4536202255055,101.29563878308298,109.6714517967515,101.21854042732781,112.93615255140512,101.71238956414007,118.79444577684444,101.69326167257803,0.8566188381926138,11,0.040734963263269086,1467.0,1493.0,1378.2125,1.0644222135556018,1.0832872289287754,0,0.45,-0.5800128353469638,62,89,67.88666645352511
64,Kansas St.,B12,19-14,107.82719332816046,128,95.69640291523503,25,0.7977862651449995,64,19.31069981401928,14.689300185980722,8,10,8-10,0.7222738797454261,0.5303612617873266,0.8378625935167302,0.7265157824651449,0.5303612617873266,0.8378625935167302,0.6465211985165742,0.8273365331680274,110.74421892408678,99.25766971556878,111.0345765584022,99.35337396634235,109.00438588137246,94.20916329833061,114.37288990061197,99.20153210734486,0.8370679599434667,16,0.06841796403627731,1251.0,1274.0,1248.8,1.0017616912235747,1.0201793721973094,0,0.4444444444444444,0.36393692861566884,51,45,67.23421364617732
65,Maryland,B10,16-17,105.74252058389013,167,94.28046418577958,16,0.7890869401793532,65,16,17,7,13,7-13,0.6884286160973639,0.4245439373242674,0.8226791033853761,0.6884286160973639,0.4245439373242674,0.8226791033853761,0.6936868232250681,0.8670684830083772,110.23657992978049,101.0602759893734,110.23657992978049,101.0602759893734,106.11007308122309,94.18777935740903,109.41064275229672,100.16710276101604,0.734014310349986,13,-0.05588739175037083,1340.0,1352.0,1332.1124999999997,1.0059210464581634,1.0149292946354007,0,0.35,-4.061055590099611,97,296,65.40915217588235
66,North Texas,Amer,18-14,109.41550660141031,101,97.84232533384261,37,0.783409434956389,66,18.39832611536172,14.60167388463828,10,8,10-8,0.5677723609073886,0.48723812124452465,0.6086863255807495,0.5748712882668658,0.48723812124452465,0.6086863255807495,0.8089053733719699,0.8187293167681412,108.21803422277874,103.95507780878754,108.33375218884416,103.79517398285326,109.8926958425333,99.0370455722955,111.84892842299391,101.95354837999763,0.7436955536880744,4,-0.11322670878917429,1229.0,1165.0,1130.7375,1.0869012480792404,1.0303010203517615,0,0.5555555555555556,-5.802803098945901,124,356,61.309863941538886
67,UNLV,MWC,19-12,111.3073892570996,74,99.59723722408947,74,0.7821694676896765,67,19.420523245679707,12.579476754320293,12,6,12-6,0.5994308333484918,0.4894304244250982,0.6592156967830501,0.6052557683567028,0.4894304244250982,0.6592156967830501,0.7656848069446541,0.8390829894568412,109.26611410496085,102.3222713359391,109.48942657034247,102.3638783720758,112.22490351242948,98.99499656867638,132.41556726499326,108.88325255944687,0.9046672081845508,10,-0.01523545293898565,1269.0,1212.0,1169.2875,1.085276290048427,1.0365286552708382,0,0.6666666666666666,-2.5751492485994874,83,222,64.88527179569576
68,SMU,Amer,20-12,111.03230626106023,81,99.50917841996736,71,0.7790381906708457,68,20.260212979770326,12.739787020229675,11,7,11-7,0.5420276794556136,0.46768161451832435,0.6011447082810936,0.5523121964964826,0.46768161451832435,0.6011447082810936,0.8166356488739503,0.8419677815325807,107.07653386093614,104.71895674113846,107.45101707233731,104.57158291284307,112.65835618758838,101.07564238021291,112.15345561041642,100.44147010588223,0.7804633124353776,3,-0.06417439665116753,1390.0,1286.0,1241.1125000000002,1.119962936478361,1.0361671484253037,0,0.6111111111111112,-4.294787502640488,101,313,67.40534156983638
69,James Madison,SB,31-3,111.96552409194109,64,100.39566145489712,89,0.7780481784721648,69,31.276225219252776,3.7237747807472243,15,3,15-3,0.36713330513140024,0.3328745743125332,0.37849923793923523,0.3824100157750128,0.3328745743125332,0.37849923793923523,0.8964001635336191,0.9002306008887898,102.0093707655185,107.265976256008,102.53266415703972,107.01669580772149,109.52690639982686,100.20985293854399,109.58456690824276,83.79650740650816,0.956291076616728,1,0.09115438774782525,1439.0,1219.0,1269.6125000000002,1.133416692100936,0.9601354744065609,0,0.8333333333333334,1.4975594285216882,34,21,69.76335882998723
70,Grand Canyon,WAC,29-4,111.07551978559877,79,99.83639476788804,76,0.7732565442087138,70,29.22925366585599,4.770746334144013,17,3,17-3,0.4418398972556839,0.45417517373909494,0.41732995138556184,0.455896872739519,0.45417517373909494,0.41732995138556184,0.8770937210972092,0.8674604557689168,102.78903975283133,104.8714819145949,103.18301665180356,104.53172429717725,109.59519027664226,99.69388515808393,151.02013313030042,131.83809309147819,0.8266607037038494,2,0.10277825906019766,1545.0,1314.0,1389.6499999999999,1.1117907386752062,0.9455618321160005,0,0.85,1.3223577223981997,39,12,68.0460893551761
71,San Francisco,WCC,23-10,109.61241004205792,98,98.5384098877997,49,0.7729068144788778,71,23.245268619708764,10.754731380291238,11,5,11-5,0.47112220544852934,0.41503498439786524,0.5079150030187736,0.48332232602815095,0.41503498439786524,0.5079150030187736,0.8144693028683424,0.8652930365848718,105.61898941905025,106.34488447761777,105.83163909972528,105.97829238028865,111.22037066190792,102.65742933053305,113.00046477422268,104.40251116040648,0.7130184437834102,6,-0.012075334188702436,1264.0,1160.0,1121.7,1.1268610145315145,1.0341446019434786,0,0.6875,-2.3853940003746343,79,208,67.03268058963062
72,USC,P12,15-18,109.99353585053485,91,99.03166552024737,61,0.7698195168087392,72,15,18,8,12,8-12,0.7113208655419776,0.6079047605162426,0.7515131247899655,0.7113208655419776,0.6079047605162426,0.7515131247899655,0.6936905550050743,0.7501250480691006,110.65068573406522,100.11651276212119,110.65068573406522,100.11651276212119,110.36608053458967,101.2911702018936,115.28022479121519,101.23748186961632,0.8166499907708795,11,-0.062161612231774355,1453.0,1504.0,1397.4375,1.0397602755042712,1.0762556464958182,0,0.4,-5.043630079347938,114,309,68.12002727162859
73,Penn St.,B10,16-17,110.1496086665368,89,99.23273742600867,65,0.7685733063983989,73,16,17,9,11,9-11,0.684598746115608,0.4281411892649974,0.8240444494708983,0.684598746115608,0.4281411892649974,0.8240444494708983,0.7101330832786998,0.8805266248721387,109.97475265992853,101.18905712154258,109.97475265992853,101.18905712154258,112.79053780219552,101.74072065739317,114.61792756509722,108.39309745982958,0.6552410944475405,12,-0.04953536145881321,1504.0,1551.0,1412.2749999999999,1.0649483988599955,1.0982280363243704,0,0.45,-4.615866798936095,107,285,69.84025994876751
74,Minnesota,B10,18-14,113.9886227434413,48,102.86723111721597,133,0.7650528464394971,74,18.286669813302627,14.713330186697371,9,11,9-11,0.639386910612363,0.271515794126758,0.8287720337315301,0.6459908468885452,0.271515794126758,0.8287720337315301,0.7114420583100537,0.9516869853500924,109.2406692795721,102.24875674770514,109.37945954649838,102.10144061321327,114.47528723643741,103.59409429828072,122.3918107458079,109.12822656859532,0.7890310369902077,12,0.004295411296579843,1450.0,1506.0,1348.1125,1.0755778913109997,1.1171174512512865,0,0.45,-2.505314296229043,81,162,66.60753266795936
75,Duquesne,A10,24-11,106.34011394311307,153,96.1411354883148,26,0.7612402188738809,75,24.24709580374742,11.75290419625258,10,8,10-8,0.5890088367432493,0.4926048395463417,0.6362187900121092,0.5978327954016438,0.4926048395463417,0.6362187900121092,0.7999992213962402,0.8538330554660483,108.02536470173222,103.29918638248634,108.38547636329157,103.17605036866448,103.8864858556814,96.38150015459355,120.54595149851149,103.69104452206216,0.8496777181017328,3,0.041103943110668006,1204.0,1193.0,1196.5625,1.0062157221206582,0.9970227213371637,0,0.5555555555555556,-1.786096062291494,76,88,66.27098992616078
76,Mississippi,SEC,20-12,113.64176960556186,50,102.84858257598572,132,0.7590764594044169,76,20,12,7,11,7-11,0.6694461059932664,0.4741742388574731,0.8004480255025374,0.6694461059932664,0.4741742388574731,0.8004480255025374,0.716786942420865,0.8856049886989646,109.93533698702497,101.39665981355728,109.93533698702497,101.39665981355728,115.28437309879125,104.7767799503274,121.9175028656488,108.32647356477972,0.7956366299615538,12,0.08182070323306134,1321.0,1404.0,1222.1375,1.080893107363124,1.1488069059332522,0,0.3888888888888889,-0.3913028363043809,61,27,66.7501378134418
